'class','V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22'
"0",303,1970,890,156,5,8,"164987788906639616","195989125409701600","199765488294949280","232615559449783616","246273830535844160","255820216043558304","279437087237855968","304075516466593472","322817322149739584","339581865489299968","358846119168703552","376860517678185536","394874916187667520",51,?,"NaN"
"0",304,1986,1056,119,0,16,"171677084352937280","195989125409701600","210281390065824832","223551198921222368","244830763412166368","263057167816139712","272353944632959808","294355554689639424","322817322149739584","339344442351969216","344177108331154112","366413148727567360","384427547237049344",46,26,"NaN"
"0",304,1986,1056,119,3,17,"171677084352937280","195989125409701600","210281390065824832","223551198921222368","244830763412166368","263057167816139712","272353944632959808","294355554689639424","322817322149739584","340308098002448704","348398750218085376","366413148727567360","384427547237049344",46,58,"NaN"
"0",307,1986,433,124,6,8,"168708644977821408","195989125409701600","202224643532183776","220808333797765088","243131486953828512","259345862909173408","272353944632959808","294355554689639424","322817322149739584","337857093020866560","358846119168703552","376860517678185536","394874916187667520",48,?,"NaN"
"0",312,1980,11,?,19,21,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","334548497353657920","358846119168703552","376860517678185536","394874916187667520",241,?,"NaN"
"0",312,1980,11,?,2,10,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",241,81,"NaN"
"0",316,1986,?,?,9,17,"175780076711307264","195989125409701600","209441932209208768","NaN","237368859608199328","268774126621293632","272353944632959808","294355554689639424","322817322149739584","340308098002448704","348398750218085376","366413148727567360","384427547237049344",19,58,"NaN"
"0",317,1986,1002,158,5,8,"164404437008874752","195989125409701600","215011285702849152","219049353985721376","244830763412166368","260749286404254144","272353944632959808","294355554689639424","322817322149739584","339581865489299968","358846119168703552","376860517678185536","394874916187667520",46,?,"NaN"
"0",318,1980,44,6,6,8,"167319443840134304","195989125409701600","206749524610628096","222927194130316320","244830763412166368","253848381147882176","283434613164984288","304075516466593472","322817322149739584","333312789434938112","358118711995039424","366413148727567360","384427547237049344",133,25,"NaN"
"0",320,1983,?,?,4,8,"162291637652208096","195989125409701600","199666952928658624","NaN","243962422530316928","268774126621293632","271445186933788288","294355554689639424","322817322149739584","339581865489299968","358846119168703552","376860517678185536","394874916187667520",21,?,"NaN"
"0",323,1983,604,128,3,16,"170528569907205952","195989125409701600","209210301940842688","233790637314690432","244977795434229536","269542128642714208","271445186933788288","294355554689639424","322817322149739584","339581865489299968","358846119168703552","376860517678185536","394874916187667520",43,?,"NaN"
"0",326,1980,?,?,3,15,"174157442869499168","195989125409701600","NaN","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","333312789434938112","358118711995039424","366413148727567360","384427547237049344",109,25,"NaN"
"0",335,1983,831,120,0,8,"165864385839300736","195989125409701600","215939257935186912","234042254088092896","244977795434229536","269036087655066048","271445186933788288","294355554689639424","322817322149739584","339581865489299968","358846119168703552","376860517678185536","394874916187667520",48,?,"NaN"
"0",337,1968,54,7,0,8,"165414774671559168","195989125409701600","215866227311808416","221105171973320352","243408290218892000","266367525754149632","271777190047583744","304075516466593472","322817322149739584","339181072701838528","358118711995039424","376133110504521408","384427547237049344",219,46,"NaN"
"0",340,1970,102,5,15,21,"175530181993037952","195989125409701600","199048205189194240","232487167561590304","250013808873624480","263573645265697408","279437087237855968","304075516466593472","322817322149739584","334548497353657920","358846119168703552","376860517678185536","394874916187667520",193,?,"NaN"
"0",340,1970,22,3,0,7,"179180156392051680","195989125409701600","212336056626077568","230350455135559552","244830763412166368","254545228222536608","275201233796062656","294355554689639424","322817322149739584","334948199021942656","344177108331154112","376133110504521408","394147509014003392",159,56,"NaN"
"0",343,1970,1150,246,6,9,"178643152674046688","195989125409701600","209081592083004928","226506290707004000","246273830535844160","264851642814417728","279437087237855968","304075516466593472","322817322149739584","340239959992024384","358118711995039424","366413148727567360","384427547237049344",48,47,"NaN"
"0",351,1986,114,5,1,21,"166977439420307264","195989125409701600","210831103516142752","221168822415118400","240617165455303520","269554455808119808","272353944632959808","294355554689639424","322817322149739584","334548497353657920","358846119168703552","376860517678185536","394874916187667520",213,?,"NaN"
"0",351,1986,114,5,7,25,"166977439420307264","195989125409701600","210831103516142752","221168822415118400","240617165455303520","269554455808119808","272353944632959808","294355554689639424","322817322149739584","329882751532415360","358846119168703552","376860517678185536","394874916187667520",213,?,"NaN"
"0",355,1970,22,?,14,21,"170470249162100416","195989125409701600","212070925406674176","224450324670852224","240191653185425376","252526388189049152","279437087237855968","304075516466593472","322817322149739584","334548497353657920","358846119168703552","376860517678185536","394874916187667520",276,?,"NaN"
"0",363,1970,10,2,0,7,"167733191918080736","195989125409701600","199663421818237824","219518503460012960","246273830535844160","264229171071882720","279437087237855968","304075516466593472","322817322149739584","339181072701838528","358118711995039424","376133110504521408","384427547237049344",232,46,"NaN"
"0",376,1980,8,1,1,7,"174258089886719104","195989125409701600","202400657168952064","230085323916156160","244830763412166368","265896897877043968","276013113737447552","294355554689639424","322817322149739584","339181072701838528","358118711995039424","376133110504521408","384427547237049344",256,46,"NaN"
"0",398,1980,35,7,2,10,"165255424933321536","195989125409701600","210815633432288224","216676527900490016","240191653185425376","264229171071882720","283434613164984288","304075516466593472","322817322149739584","339348006141803712","358118711995039424","366413148727567360","384427547237049344",188,34,"NaN"
"0",398,1980,35,7,8,21,"165255424933321536","195989125409701600","210815633432288224","216676527900490016","240191653185425376","264229171071882720","283434613164984288","304075516466593472","322817322149739584","334548497353657920","358846119168703552","376860517678185536","394874916187667520",188,?,"NaN"
"0",404,1980,11,?,0,7,"170654193204344096","195989125409701600","203841016105840672","231494411234996768","240191653185425376","261797511428758752","276013113737447552","294355554689639424","322817322149739584","339181072701838528","358118711995039424","376133110504521408","384427547237049344",256,46,"NaN"
"0",499,?,?,?,0,5,"171856935278414016","187388702543426176","NaN","NaN","NaN","268774126621293632","287904299582063136","297527031412047552","322817322149739584","338593200591383744","358118711995039424","376133110504521408","394147509014003392",1,7,"NaN"
"0",512,1970,18,2,0,10,"170786370868969696","195989125409701600","210640289647315840","225940188011492640","250707313651938016","257430127491672032","279437087237855968","304075516466593472","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",199,81,"NaN"
"0",512,1970,18,2,17,21,"170786370868969696","195989125409701600","210640289647315840","225940188011492640","250707313651938016","257430127491672032","279437087237855968","304075516466593472","322817322149739584","334548497353657920","358846119168703552","376860517678185536","394874916187667520",199,?,"NaN"
"0",525,?,?,?,0,6,"175086482306797504","187388702543426176","NaN","NaN","NaN","268774126621293632","287904299582063136","297527031412047552","322817322149739584","340659062293946304","358118711995039424","376133110504521408","394147509014003392",14,59,"NaN"
"0",63,1980,18,?,2,13,"165052227145593152","195989125409701600","203779538408210624","226442601631360000","241431898071872128","253692750853515648","273397656627163296","294355554689639424","322817322149739584","329913808716562048","358118711995039424","376133110504521408","384427547237049344",393,139,"NaN"
"0",63,1980,18,?,2,25,"165052227145593152","195989125409701600","203779538408210624","226442601631360000","241431898071872128","253692750853515648","273397656627163296","294355554689639424","322817322149739584","329882751532415360","358846119168703552","376860517678185536","394874916187667520",393,?,"NaN"
